timestamp,label,mode,scope,prefix,reads,logicalBytes,remoteGets,remoteBytes,readAmp,cacheHitRate,policySwitches,fallbackReads,demandClampReads,ioLatencySumNanos,nsPerOp,p50Ns,p95Ns,p99Ns,prefetchGets,prefetchBytes,prefetchUsefulBytes,prefetchWastedBytes,prefetchCancelledBytes,budgetMiB,prefetchBlockMiB,prefetchDepth,case,costSeconds
20260729-200214,headroom_b512_block1_depth1_oracle_bytes,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,512,1,1,oracle_perworkload:bytes,0.1805
20260729-200214,headroom_b512_block1_depth1_oracle_bytes,oracle_perworkload,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:bytes,79.5554
20260729-200214,headroom_b512_block1_depth1_oracle_bytes,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:bytes,60.4319
20260729-200214,headroom_b512_block1_depth1_oracle_bytes,oracle_perworkload,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:bytes,48.1560
20260729-200214,headroom_b512_block1_depth1_oracle_bytes,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:bytes,36.5615
20260729-200214,headroom_b512_block1_depth1_oracle_bytes,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:bytes,0.0590
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,all,,11189,2588051441,3456,3056642241,1.1811,0.7624,0,0,0,7410151480,1134045.6,14086,4723640,5841345,797,835715072,194758862,640956210,0,512,1,1,oracle_perworkload:cost,201.9504
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,tpch,1309,295968743,365,392614004,1.3265,0.8052,0,0,0,0,0.0,0,0,0,110,115343360,19170588,96172772,0,512,1,1,oracle_perworkload:cost,21.9943
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:cost,14.6913
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,512,1,1,oracle_perworkload:cost,0.1805
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,mm,2785,569189337,1096,1242944476,2.1837,0.7494,0,0,0,0,0.0,0,0,0,398,417333248,173757458,243575790,0,512,1,1,oracle_perworkload:cost,66.6536
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:cost,60.4319
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,fmnist,1216,6140828,186,193033765,31.4345,0.9145,0,0,0,0,0.0,0,0,0,82,85983232,1404928,84578304,0,512,1,1,oracle_perworkload:cost,11.1409
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,sift,1216,3142849,447,466496148,148.4310,0.8018,0,0,0,0,0.0,0,0,0,206,216006656,222048,215784608,0,512,1,1,oracle_perworkload:cost,26.7989
20260729-200232,headroom_b512_block1_depth1_oracle_cost,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,1,1,oracle_perworkload:cost,0.0590
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,all,,11189,2588051441,8564,2590205430,1.0008,0.6009,0,0,0,6859612537,1084905.7,159150,3003238,4855007,4099,1073827138,40653812,1033173326,0,512,4,4,forced:template_locality,452.9021
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,tpch,1309,295968743,1085,290282784,0.9808,0.6387,0,0,0,0,0.0,0,0,0,612,160242047,15129157,145112890,0,512,4,4,forced:template_locality,57.0184
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,taxi,659,1064016617,402,410254947,0.3856,0.6646,0,0,0,0,0.0,0,0,0,181,47448064,86400,47361664,0,512,4,4,forced:template_locality,24.0125
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,lastfm,1216,1867138,15,3516833,1.8835,0.9934,0,0,0,0,0.0,0,0,0,7,1835008,330060,1504948,0,512,4,4,forced:template_locality,0.7835
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,mm,2785,569189337,2661,796352453,1.3991,0.4625,0,0,0,0,0.0,0,0,0,1164,305135616,21856235,283279381,0,512,4,4,forced:template_locality,140.6446
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,clickbench,1572,646756165,2294,716744458,1.1082,0.2824,0,0,0,0,0.0,0,0,0,1166,305659904,0,305659904,0,512,4,4,forced:template_locality,121.5354
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,fmnist,1216,6140828,1080,206770131,33.6714,0.5707,0,0,0,0,0.0,0,0,0,558,146068230,1509240,144558990,0,512,4,4,forced:template_locality,55.9719
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,sift,1216,3142849,1020,165019937,52.5065,0.4967,0,0,0,0,0.0,0,0,0,408,106754348,1439960,105314388,0,512,4,4,forced:template_locality,52.5738
20260729-200249,headroom_b512_block4_depth4_forced_template_locality,forced_template_locality,prefix,emb_real,1216,969764,7,1263887,1.3033,0.9967,0,0,0,0,0.0,0,0,0,3,683921,302760,381161,0,512,4,4,forced:template_locality,0.3621
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,all,,11189,2588051441,7176,30238286588,11.6838,0.8507,0,0,0,70486415050,6753636.8,8195,47476930,51761852,5505,23056555321,1197720804,21888562681,0,512,4,4,forced:s3a_prefetch,647.1748
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,tpch,1309,295968743,87,343403142,1.1603,0.9832,0,0,0,0,0.0,0,0,0,65,272629760,259033305,43324619,0,512,4,4,forced:s3a_prefetch,7.6249
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,taxi,659,1064016617,447,1967304009,1.8489,0.7026,0,0,0,0,0.0,0,0,0,251,1019682105,408922043,610760062,0,512,4,4,forced:s3a_prefetch,41.1117
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_prefetch,0.0805
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,mm,2785,569189337,624,2611970947,4.5889,0.9224,0,0,0,0,0.0,0,0,0,408,1711276032,453413534,1257862498,0,512,4,4,forced:s3a_prefetch,56.1097
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,clickbench,1572,646756165,5838,24586924881,38.0158,0.2462,0,0,0,0,0.0,0,0,0,4653,19516096512,73634722,19442461790,0,512,4,4,forced:s3a_prefetch,526.3792
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,fmnist,1216,6140828,48,190934373,31.0926,0.9852,0,0,0,0,0.0,0,0,0,30,125829120,2352000,123477120,0,512,4,4,forced:s3a_prefetch,4.2209
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,sift,1216,3142849,130,533604212,169.7836,0.9737,0,0,0,0,0.0,0,0,0,98,411041792,365200,410676592,0,512,4,4,forced:s3a_prefetch,11.5888
20260729-200409,headroom_b512_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_prefetch,0.0590
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,all,,11189,2588051441,5304,1409084477,0.5445,0.5260,0,0,0,3907669934,830339.9,111861,1255167,4602930,0,0,0,0,0,512,4,4,forced:s3a_random,278.6381
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,31.4204
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,taxi,659,1064016617,226,355820597,0.3344,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,14.6934
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,lastfm,1216,1867138,75,5482913,2.9365,0.9383,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,3.8023
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,mm,2785,569189337,1534,407343027,0.7157,0.4492,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,80.5847
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,clickbench,1572,646756165,1132,402707754,0.6227,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,60.4405
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,48.1560
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,sift,1216,3142849,756,49700021,15.8137,0.3783,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,38.2740
20260729-195855,headroom_b512_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,emb_real,1216,969764,25,1759614,1.8145,0.9794,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:s3a_random,1.2668
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,all,,11189,2588051441,5241,1402355387,0.5419,0.5316,0,0,0,3856627251,822909.6,86813,1260616,5096598,0,0,0,0,0,512,4,4,forced:template_multimodal,275.4239
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,33.9058
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,14.6913
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,lastfm,1216,1867138,42,3320225,1.7782,0.9655,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,2.1317
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,79.5554
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,60.4319
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,fmnist,1216,6140828,936,66725232,10.8658,0.2303,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,47.4363
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,36.5615
20260729-195944,headroom_b512_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,emb_real,1216,969764,14,1038718,1.0711,0.9885,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,forced:template_multimodal,0.7099
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,all,,11189,2588051441,5028,7224002267,2.7913,0.6950,3400,0,0,18280475726,2104792.9,133341,7435042,48776008,1615,4571070863,786892305,3806783847,0,512,4,4,selector:template_auto,320.2935
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,tpch,1309,295968743,160,309681457,1.0463,0.9175,610,0,0,0,0.0,0,0,0,52,218103808,203193767,37515330,0,512,4,4,selector:template_auto,10.9534
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,taxi,659,1064016617,548,2233294543,2.0989,0.6297,282,0,0,0,0.0,0,0,0,304,1229914548,199780857,1030133691,0,512,4,4,selector:template_auto,48.6984
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,21,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,selector:template_auto,0.0805
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,mm,2785,569189337,461,960235790,1.6870,0.8952,1069,0,0,0,0.0,0,0,0,169,669445813,380990632,288455181,0,512,4,4,selector:template_auto,32.2075
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,clickbench,1572,646756165,1901,3442024521,5.3220,0.1444,560,0,0,0,0.0,0,0,0,556,2300575744,783553,2299792191,0,512,4,4,selector:template_auto,127.8757
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,fmnist,1216,6140828,1162,174201795,28.3678,0.3742,516,0,0,0,0.0,0,0,0,401,104911622,748112,104163510,0,512,4,4,selector:template_auto,59.7613
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,sift,1216,3142849,794,100419137,31.9516,0.4564,335,0,0,0,0.0,0,0,0,133,48119328,1395384,46723944,0,512,4,4,selector:template_auto,40.6577
20260729-200438,headroom_b512_block4_depth4_template_auto,template_auto,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,7,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,selector:template_auto,0.0590
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,all,,11189,2588051441,4683,1831236280,0.7076,0.6324,68,0,0,5100442500,922832.3,56726,1567092,6946706,570,387947588,104700940,284211234,0,512,4,4,selector:decision_tree,251.6140
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,tpch,1309,295968743,604,123489453,0.4172,0.5401,7,0,0,0,0.0,0,0,0,2,524288,358371,165917,0,512,4,4,selector:decision_tree,31.3777
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,taxi,659,1064016617,343,544424283,0.5117,0.7178,19,0,0,0,0.0,0,0,0,157,158254556,99796889,59422253,0,512,4,4,selector:decision_tree,22.3420
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,2,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,selector:decision_tree,0.0805
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,mm,2785,569189337,1519,405260934,0.7120,0.4557,13,0,0,0,0.0,0,0,0,3,786432,0,786432,0,512,4,4,selector:decision_tree,79.8149
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,clickbench,1572,646756165,1132,402520799,0.6224,0.2799,18,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,selector:decision_tree,60.4387
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,fmnist,1216,6140828,65,190947261,31.0947,0.9720,4,0,0,0,0.0,0,0,0,31,129554024,3359152,126194872,0,512,4,4,selector:decision_tree,5.0710
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,sift,1216,3142849,1008,159671952,50.8048,0.4811,3,0,0,0,0.0,0,0,0,377,98828288,1186528,97641760,0,512,4,4,selector:decision_tree,51.9228
20260729-200454,headroom_b512_block4_depth4_decision_tree,decision_tree,prefix,emb_real,1216,969764,11,1722639,1.7763,0.9910,2,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,selector:decision_tree,0.5664
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,all,,11189,2588051441,5202,1398957561,0.5405,0.5351,0,0,0,3778415298,819393.6,78508,1239504,4653968,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,273.4415
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,33.9058
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,14.6913
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,0.0805
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,79.5554
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,60.4319
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,48.1560
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,36.5615
20260729-200508,headroom_b512_block4_depth4_oracle_bytes,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:bytes,0.0590
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,all,,11189,2588051441,2249,4441466522,1.7161,0.8527,0,0,0,10563041090,1412749.6,8606,5600209,20841041,601,2520776704,715164039,1835340829,0,512,4,4,oracle_perworkload:cost,154.8071
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,tpch,1309,295968743,87,343403142,1.1603,0.9832,0,0,0,0,0.0,0,0,0,65,272629760,259033305,43324619,0,512,4,4,oracle_perworkload:cost,7.6249
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:cost,14.6913
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:cost,0.0805
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,mm,2785,569189337,624,2611970947,4.5889,0.9224,0,0,0,0,0.0,0,0,0,408,1711276032,453413534,1257862498,0,512,4,4,oracle_perworkload:cost,56.1097
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:cost,60.4319
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,fmnist,1216,6140828,48,190934373,31.0926,0.9852,0,0,0,0,0.0,0,0,0,30,125829120,2352000,123477120,0,512,4,4,oracle_perworkload:cost,4.2209
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,sift,1216,3142849,130,533604212,169.7836,0.9737,0,0,0,0,0.0,0,0,0,98,411041792,365200,410676592,0,512,4,4,oracle_perworkload:cost,11.5888
20260729-200529,headroom_b512_block4_depth4_oracle_cost,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,512,4,4,oracle_perworkload:cost,0.0590
20260729-200549,headroom_b512_block8_depth8_forced_template_locality,forced_template_locality,all,,11189,2588051441,11671,3497183661,1.3513,0.6095,0,0,0,9882821047,1357041.9,199206,5254139,7214250,7302,1913363451,63653589,1849709862,0,512,8,8,forced:template_locality,616.9017
20260729-200549,headroom_b512_block8_depth8_forced_template_locality,forced_template_locality,prefix,tpch,1309,295968743,1373,365780256,1.2359,0.6394,0,0,0,0,0.0,0,0,0,901,236001663,15175842,220825821,0,512,8,8,forced:template_locality,72.1384
20260729-200549,headroom_b512_block8_depth8_forced_template_locality,forced_template_locality,prefix,taxi,659,1064016617,566,454865499,0.4275,0.6798,0,0,0,0,0.0,0,0,0,355,92950201,2696667,90253534,0,512,8,8,forced:template_locality,32.6379
20260729-200549,headroom_b512_block8_depth8_forced_template_locality,forced_template_locality,prefix,lastfm,1216,1867138,13,3385761,1.8133,0.9967,0,0,0,0,0.0,0,0,0,9,2359296,422664,1936632,0,512,8,8,forced:template_locality,0.6823
20260729-200549,headroom_b512_block8_depth8_forced_template_locality,forced_template_locality,prefix,mm,2785,569189337,3463,1020162676,1.7923,0.4474,0,0,0,0,0.0,0,0,0,1924,504365056,41370000,462995056,0,512,8,8,forced:template_locality,182.8790
20260729-200549,headroom_b512_block8_depth8_forced_template_locality,forced_template_locality,prefix,clickbench,1572,646756165,3941,1202013210,1.8585,0.2462,0,0,0,0,0.0,0,0,0,2756,722468864,0,722468864,0,512,8,8,forced:template_locality,208.5133
20260729-200549,headroom_b512_block8_depth8_forced_template_locality,forced_template_locality,prefix,fmnist,1216,6140828,1038,211488723,34.4398,0.6801,0,0,0,0,0.0,0,0,0,649,169923334,2083128,167840206,0,512,8,8,forced:template_locality,53.9169
